Fecha,sst_nino12_proxy
2013-10-28,20.992462
2013-10-29,21.152039
2013-10-30,21.394928
2013-10-31,21.1987
2013-11-01,21.302277
2013-11-02,21.739044
2013-11-03,22.040436
2013-11-04,22.301086
2013-11-05,22.239258
2013-11-06,22.126617
2013-11-07,22.08429
2013-11-08,22.185333
2013-11-09,22.539246
2013-11-10,22.507263
2013-11-11,22.346527
2013-11-12,22.242249
2013-11-13,22.238464
2013-11-14,22.384521
2013-11-15,22.484772
2013-11-16,22.364838
2013-11-17,22.159515
2013-11-18,22.342987
2013-11-19,22.583008
2013-11-20,22.662079
2013-11-21,22.719208
2013-11-22,22.70224
2013-11-23,22.784119
2013-11-24,22.727173
2013-11-25,22.683868
2013-11-26,22.676788
2013-11-27,22.460724
2013-11-28,22.420166
2013-11-29,22.335693
2013-11-30,22.18103
2013-12-01,22.070374
2013-12-02,22.281677
2013-12-03,22.566742
2013-12-04,22.746185
2013-12-05,22.618256
2013-12-06,22.37259
2013-12-07,22.460968
2013-12-08,22.535828
2013-12-09,22.404022
2013-12-10,22.27002
2013-12-11,22.225128
2013-12-12,22.113678
2013-12-13,21.854004
2013-12-14,21.708557
2013-12-15,21.794952
2013-12-16,21.911194
2013-12-17,22.148834
2013-12-18,22.399384
2013-12-19,22.609589
2013-12-20,22.803558
2013-12-21,23.025208
2013-12-22,23.149994
2013-12-23,23.196075
2013-12-24,23.31955
2013-12-25,23.456207
2013-12-26,23.427734
2013-12-27,23.255219
2013-12-28,23.218842
2013-12-29,23.130005
2013-12-30,23.212646
2013-12-31,23.355377
2014-01-01,23.4263
2014-01-02,23.331573
2014-01-03,23.405182
2014-01-04,23.54425
2014-01-05,23.579071
2014-01-06,23.824371
2014-01-07,24.239258
2014-01-08,24.540436
2014-01-09,24.745483
2014-01-10,24.917542
2014-01-11,25.06961
2014-01-12,25.125427
2014-01-13,25.080688
2014-01-14,25.090637
2014-01-15,25.166351
2014-01-16,25.254791
2014-01-17,25.339142
2014-01-18,25.423767
2014-01-19,25.431274
2014-01-20,25.500305
2014-01-21,25.445862
2014-01-22,25.382385
2014-01-23,25.42218
2014-01-24,25.34378
2014-01-25,25.430237
2014-01-26,25.292236
2014-01-27,25.052734
2014-01-28,25.04419
2014-01-29,25.209808
2014-01-30,25.387054
2014-01-31,25.196869
2014-02-01,24.88916
2014-02-02,24.648071
2014-02-03,24.73935
2014-02-04,24.787903
2014-02-05,24.538422
2014-02-06,24.304108
2014-02-07,24.49704
2014-02-08,24.554321
2014-02-09,24.534454
2014-02-10,24.394836
2014-02-11,24.12445
2014-02-12,24.086975
2014-02-13,24.026947
2014-02-14,24.11258
2014-02-15,24.04892
2014-02-16,24.064758
2014-02-17,23.884033
2014-02-18,23.730988
2014-02-19,23.716156
2014-02-20,23.575958
2014-02-21,23.863464
2014-02-22,24.381317
2014-02-23,24.592133
2014-02-24,24.91513
2014-02-25,24.940674
2014-02-26,25.257996
2014-02-27,25.262054
2014-02-28,25.350647
2014-03-01,25.618439
2014-03-02,25.534424
2014-03-03,25.647003
2014-03-04,25.700775
2014-03-05,25.593903
2014-03-06,25.30185
2014-03-07,24.948608
2014-03-08,24.97873
2014-03-09,24.978973
2014-03-10,24.773224
2014-03-11,24.60257
2014-03-12,24.380524
2014-03-13,24.1333
2014-03-14,24.224243
2014-03-15,23.97165
2014-03-16,23.598358
2014-03-17,23.33789
2014-03-18,23.33612
2014-03-19,23.305847
2014-03-20,23.341278
2014-03-21,23.246796
2014-03-22,23.285828
2014-03-23,23.312012
2014-03-24,23.339935
2014-03-25,23.77832
2014-03-26,23.927704
2014-03-27,23.942352
2014-03-28,23.857025
2014-03-29,23.974915
2014-03-30,24.031158
2014-03-31,24.036621
2014-04-01,23.957825
2014-04-02,23.902405
2014-04-03,23.978638
2014-04-04,24.043213
2014-04-05,23.86087
2014-04-06,23.781403
2014-04-07,23.710205
2014-04-08,23.865234
2014-04-09,23.854797
2014-04-10,23.791656
2014-04-11,23.844025
2014-04-12,23.796448
2014-04-13,23.832733
2014-04-14,23.898224
2014-04-15,23.9357
2014-04-16,23.953339
2014-04-17,23.907318
2014-04-18,24.115204
2014-04-19,24.602997
2014-04-20,24.632446
2014-04-21,24.84439
2014-04-22,25.187103
2014-04-23,25.209076
2014-04-24,25.203613
2014-04-25,25.276062
2014-04-26,25.392975
2014-04-27,25.469818
2014-04-28,25.410187
2014-04-29,25.257355
2014-04-30,25.08551
2014-05-01,24.98816
2014-05-02,25.093872
2014-05-03,24.967438
2014-05-04,24.902405
2014-05-05,24.854797
2014-05-06,24.93988
2014-05-07,24.888062
2014-05-08,24.550446
2014-05-09,24.567383
2014-05-10,24.756073
2014-05-11,24.793213
2014-05-12,24.859497
2014-05-13,24.7753
2014-05-14,24.69925
2014-05-15,24.729675
2014-05-16,24.582123
2014-05-17,24.570404
2014-05-18,24.534363
2014-05-19,24.511322
2014-05-20,24.679382
2014-05-21,25.056305
2014-05-22,24.95877
2014-05-23,24.806274
2014-05-24,24.760101
2014-05-25,24.644196
2014-05-26,24.73764
2014-05-27,24.657745
2014-05-28,24.526459
2014-05-29,24.534576
2014-05-30,24.411865
2014-05-31,24.31018
2014-06-01,24.240295
2014-06-02,24.41623
2014-06-03,24.495148
2014-06-04,24.526947
2014-06-05,24.518188
2014-06-06,24.33841
2014-06-07,24.130585
2014-06-08,24.268799
2014-06-09,24.486938
2014-06-10,24.433502
2014-06-11,24.359344
2014-06-12,24.350433
2014-06-13,24.298431
2014-06-14,24.305878
2014-06-15,24.33844
2014-06-16,24.42984
2014-06-17,24.592377
2014-06-18,24.736877
2014-06-19,24.855408
2014-06-20,24.52005
2014-06-21,24.170868
2014-06-22,23.983398
2014-06-23,23.785736
2014-06-24,23.590546
2014-06-25,23.449219
2014-06-26,23.256195
2014-06-27,23.36679
2014-06-28,23.48581
2014-06-29,23.634644
2014-06-30,23.7695
2014-07-01,23.89859
2014-07-02,23.907135
2014-07-03,23.916351
2014-07-04,23.88736
2014-07-05,23.61966
2014-07-06,23.21933
2014-07-07,23.046295
2014-07-08,23.427582
2014-07-09,24.173676
2014-07-10,23.492584
2014-07-11,23.383392
2014-07-12,23.308624
2014-07-13,23.361633
2014-07-14,23.294708
2014-07-15,23.043427
2014-07-16,22.87851
2014-07-17,22.78897
2014-07-18,22.852661
2014-07-19,22.78543
2014-07-20,22.507172
2014-07-21,22.433167
2014-07-22,22.296143
2014-07-23,22.167023
2014-07-24,21.759644
2014-07-25,21.461853
2014-07-26,21.374207
2014-07-27,21.182922
2014-07-28,21.066376
2014-07-29,21.143372
2014-07-30,20.860657
2014-07-31,20.834076
2014-08-01,21.212769
2014-08-02,21.518646
2014-08-03,21.596985
2014-08-04,21.952423
2014-08-05,22.123596
2014-08-06,22.026642
2014-08-07,21.749664
2014-08-08,21.806824
2014-08-09,21.847473
2014-08-10,21.8544
2014-08-11,21.7948
2014-08-12,21.784393
2014-08-13,21.714508
2014-08-14,21.800415
2014-08-15,21.978455
2014-08-16,22.13388
2014-08-17,22.055359
2014-08-18,21.803375
2014-08-19,21.779022
2014-08-20,21.938171
2014-08-21,22.415253
2014-08-22,22.350525
2014-08-23,22.170044
2014-08-24,21.9859
2014-08-25,21.786102
2014-08-26,21.494629
2014-08-27,21.042389
2014-08-28,20.9404
2014-08-29,21.392181
2014-08-30,21.367645
2014-08-31,20.832123
2014-09-01,20.759735
2014-09-02,21.000793
2014-09-03,21.042725
2014-09-04,20.891632
2014-09-05,20.647491
2014-09-06,20.245728
2014-09-07,20.04477
2014-09-08,20.09317
2014-09-09,20.067688
2014-09-10,19.970673
2014-09-11,20.24588
2014-09-12,20.314331
2014-09-13,19.668304
2014-09-14,19.89209
2014-09-15,20.268494
2014-09-16,20.628326
2014-09-17,20.986237
2014-09-18,21.179382
2014-09-19,21.671844
2014-09-20,21.727936
2014-09-21,21.812592
2014-09-22,21.910858
2014-09-23,21.726807
2014-09-24,21.56485
2014-09-25,21.310608
2014-09-26,21.13382
2014-09-27,21.266296
2014-09-28,21.452301
2014-09-29,21.631805
2014-09-30,21.793365
2014-10-01,21.885925
2014-10-02,22.252655
2014-10-03,22.495483
2014-10-04,22.46753
2014-10-05,22.130493
2014-10-06,21.727692
2014-10-07,21.589783
2014-10-08,21.541077
2014-10-09,21.461395
2014-10-10,21.37619
2014-10-11,21.321716
2014-10-12,21.482483
2014-10-13,22.002838
2014-10-14,22.311676
2014-10-15,22.521637
2014-10-16,22.722473
2014-10-17,22.875214
2014-10-18,23.123596
2014-10-19,23.08136
2014-10-20,23.023773
2014-10-21,23.00003
2014-10-22,22.618256
2014-10-23,22.741638
2014-10-24,22.72821
2014-10-25,22.551239
2014-10-26,22.399933
2014-10-27,22.650574
2014-10-28,22.802368
2014-10-29,22.824493
2014-10-30,22.842651
2014-10-31,23.144623
2014-11-01,23.127655
2014-11-02,23.196167
2014-11-03,23.036316
2014-11-04,22.873932
2014-11-05,22.81363
2014-11-06,22.60495
2014-11-07,22.287598
2014-11-08,22.126678
2014-11-09,22.094177
2014-11-10,22.162018
2014-11-11,22.3992
2014-11-12,22.61972
2014-11-13,22.750458
2014-11-14,22.754517
2014-11-15,22.774963
2014-11-16,22.945526
2014-11-17,22.678558
2014-11-18,22.558594
2014-11-19,22.572998
2014-11-20,22.583038
2014-11-21,22.470062
2014-11-22,22.425934
2014-11-23,22.395447
2014-11-24,22.417084
2014-11-25,22.373016
2014-11-26,22.590607
2014-11-27,22.846954
2014-11-28,22.947632
2014-11-29,22.972656
2014-11-30,22.843475
2014-12-01,22.609192
2014-12-02,22.325653
2014-12-03,22.227753
2014-12-04,22.305511
2014-12-05,22.372437
2014-12-06,22.343445
2014-12-07,22.300903
2014-12-08,22.566193
2014-12-09,22.722015
2014-12-10,23.305023
2014-12-11,23.40561
2014-12-12,23.237762
2014-12-13,23.371826
2014-12-14,23.666718
2014-12-15,23.65445
2014-12-16,23.502075
2014-12-17,23.18283
2014-12-18,23.031158
2014-12-19,22.850098
2014-12-20,22.764618
2014-12-21,22.68161
2014-12-22,22.548431
2014-12-23,22.448425
2014-12-24,22.467865
2014-12-25,22.621948
2014-12-26,22.61258
2014-12-27,22.573944
2014-12-28,22.875366
2014-12-29,23.022003
2014-12-30,23.166443
2014-12-31,23.29361
2015-01-01,23.373718
2015-01-02,23.633942
2015-01-03,23.67688
2015-01-04,23.574188
2015-01-05,23.58664
2015-01-06,23.536133
2015-01-07,23.554474
2015-01-08,23.556915
2015-01-09,23.575623
2015-01-10,23.654816
2015-01-11,23.876587
2015-01-12,24.224335
2015-01-13,24.243378
2015-01-14,24.159576
2015-01-15,24.061615
2015-01-16,24.061127
2015-01-17,24.157257
2015-01-18,24.191742
2015-01-19,24.071014
2015-01-20,23.964996
2015-01-21,23.916748
2015-01-22,23.965729
2015-01-23,23.995117
2015-01-24,23.921844
2015-01-25,23.82425
2015-01-26,23.967743
2015-01-27,24.179169
2015-01-28,24.19931
2015-01-29,24.128113
2015-01-30,23.990173
2015-01-31,23.874176
2015-02-01,23.789581
2015-02-02,23.901093
2015-02-03,23.871979
2015-02-04,23.973053
2015-02-05,24.100159
2015-02-06,24.089142
2015-02-07,24.120056
2015-02-08,24.172485
2015-02-09,24.798553
2015-02-10,24.83371
2015-02-11,24.933594
2015-02-12,24.971802
2015-02-13,24.88556
2015-02-14,25.041473
2015-02-15,25.171753
2015-02-16,25.506958
2015-02-17,25.513092
2015-02-18,25.580322
2015-02-19,25.68689
2015-02-20,26.05893
2015-02-21,26.256134
2015-02-22,25.966248
2015-02-23,25.509369
2015-02-24,25.364471
2015-02-25,25.339478
2015-02-26,25.383698
2015-02-27,25.366486
2015-02-28,25.287018
2015-03-01,25.240509
2015-03-02,25.081146
2015-03-03,25.022247
2015-03-04,24.96994
2015-03-05,25.092285
2015-03-06,25.039734
2015-03-07,24.79361
2015-03-08,24.609772
2015-03-09,24.529816
2015-03-10,24.782104
2015-03-11,24.894745
2015-03-12,25.074677
2015-03-13,24.999878
2015-03-14,25.037842
2015-03-15,25.250397
2015-03-16,25.537018
2015-03-17,25.518799
2015-03-18,25.581604
2015-03-19,25.772644
2015-03-20,26.076874
2015-03-21,26.347198
2015-03-22,26.617401
2015-03-23,26.910248
2015-03-24,27.074646
2015-03-25,27.140686
2015-03-26,27.204773
2015-03-27,27.313904
2015-03-28,27.068481
2015-03-29,26.924744
2015-03-30,27.366333
2015-03-31,27.258362
2015-04-01,27.154114
2015-04-02,26.934326
2015-04-03,26.784332
2015-04-04,26.69345
2015-04-05,26.637146
2015-04-06,26.565735
2015-04-07,26.481964
2015-04-08,26.676056
2015-04-09,26.76175
2015-04-10,26.722351
2015-04-11,26.637512
2015-04-12,26.508118
2015-04-13,26.340881
2015-04-14,26.364532
2015-04-15,26.469208
2015-04-16,26.366974
2015-04-17,26.404083
2015-04-18,26.424408
2015-04-19,26.221283
2015-04-20,26.159576
2015-04-21,25.965302
2015-04-22,25.804504
2015-04-23,25.65689
2015-04-24,25.7641
2015-04-25,26.110535
2015-04-26,26.12613
2015-04-27,26.109589
2015-04-28,26.037537
2015-04-29,25.935211
2015-04-30,25.906158
2015-05-01,26.273926
2015-05-02,26.208496
2015-05-03,26.23645
2015-05-04,26.571136
2015-05-05,26.676758
2015-05-06,26.633026
2015-05-07,26.649475
2015-05-08,26.64328
2015-05-09,26.546722
2015-05-10,26.467987
2015-05-11,26.381927
2015-05-12,26.29544
2015-05-13,26.161285
2015-05-14,25.919525
2015-05-15,25.857452
2015-05-16,25.832733
2015-05-17,26.058258
2015-05-18,26.176361
2015-05-19,26.231476
2015-05-20,26.106354
2015-05-21,26.039032
2015-05-22,26.183258
2015-05-23,26.107208
2015-05-24,25.857758
2015-05-25,25.754303
2015-05-26,25.630219
2015-05-27,25.597595
2015-05-28,25.597687
2015-05-29,25.690704
2015-05-30,25.570892
2015-05-31,25.586243
2015-06-01,25.746643
2015-06-02,25.797089
2015-06-03,25.364868
2015-06-04,25.227753
2015-06-05,25.072723
2015-06-06,24.87439
2015-06-07,25.033905
2015-06-08,25.28711
2015-06-09,25.56369
2015-06-10,25.888031
2015-06-11,25.794708
2015-06-12,25.529755
2015-06-13,25.348389
2015-06-14,25.166962
2015-06-15,25.071991
2015-06-16,25.092346
2015-06-17,24.987274
2015-06-18,24.83554
2015-06-19,24.696808
2015-06-20,24.499115
2015-06-21,24.588287
2015-06-22,24.457123
2015-06-23,24.488739
2015-06-24,24.30188
2015-06-25,24.249329
2015-06-26,24.422821
2015-06-27,24.500671
2015-06-28,24.485779
2015-06-29,24.622162
2015-06-30,24.830902
2015-07-01,24.889954
2015-07-02,24.628265
2015-07-03,24.373291
2015-07-04,24.209503
2015-07-05,24.1044
2015-07-06,24.044342
2015-07-07,24.031769
2015-07-08,23.88739
2015-07-09,23.890259
2015-07-10,23.818329
2015-07-11,23.662323
2015-07-12,23.560913
2015-07-13,23.754211
2015-07-14,23.862122
2015-07-15,23.90802
2015-07-16,24.20581
2015-07-17,24.170502
2015-07-18,24.168732
2015-07-19,24.101776
2015-07-20,23.99112
2015-07-21,23.979889
2015-07-22,23.93753
2015-07-23,24.10849
2015-07-24,24.155975
2015-07-25,24.250061
2015-07-26,23.972687
2015-07-27,23.665588
2015-07-28,23.599213
2015-07-29,23.675873
2015-07-30,23.863586
2015-07-31,23.703613
2015-08-01,23.39328
2015-08-02,23.435364
2015-08-03,23.530182
2015-08-04,23.69397
2015-08-05,23.66043
2015-08-06,23.562317
2015-08-07,23.38861
2015-08-08,23.187347
2015-08-09,23.2435
2015-08-10,22.976227
2015-08-11,22.73285
2015-08-12,22.584747
2015-08-13,22.448334
2015-08-14,22.168304
2015-08-15,21.999725
2015-08-16,21.977997
2015-08-17,21.998291
2015-08-18,22.086212
2015-08-19,22.446259
2015-08-20,22.514252
2015-08-21,22.557007
2015-08-22,22.841156
2015-08-23,22.790802
2015-08-24,22.627808
2015-08-25,22.355682
2015-08-26,21.959106
2015-08-27,21.80722
2015-08-28,21.994446
2015-08-29,21.992584
2015-08-30,22.151459
2015-08-31,22.50943
2015-09-01,22.649658
2015-09-02,22.769379
2015-09-03,23.015503
2015-09-04,22.93808
2015-09-05,23.071625
2015-09-06,23.379059
2015-09-07,23.178802
2015-09-08,22.684235
2015-09-09,22.291168
2015-09-10,22.062775
2015-09-11,22.114716
2015-09-12,22.19693
2015-09-13,22.533478
2015-09-14,22.92395
2015-09-15,23.415009
2015-09-16,23.626251
2015-09-17,23.727875
2015-09-18,23.564392
2015-09-19,23.53946
2015-09-20,23.624908
2015-09-21,23.637634
2015-09-22,23.382538
2015-09-23,23.306335
2015-09-24,23.157928
2015-09-25,23.644348
2015-09-26,24.353577
2015-09-27,24.084534
2015-09-28,23.538666
2015-09-29,23.625793
2015-09-30,23.95871
2015-10-01,24.26941
2015-10-02,24.005432
2015-10-03,23.88858
2015-10-04,23.83966
2015-10-05,23.910126
2015-10-06,24.20404
2015-10-07,23.986115
2015-10-08,23.86438
2015-10-09,23.927734
2015-10-10,24.013336
2015-10-11,23.898926
2015-10-12,23.768402
2015-10-13,23.66977
2015-10-14,23.598877
2015-10-15,23.451233
2015-10-16,23.63971
2015-10-17,23.633942
2015-10-18,23.700623
2015-10-19,23.789948
2015-10-20,23.848755
2015-10-21,23.82138
2015-10-22,23.6846
2015-10-23,23.564789
2015-10-24,23.540833
2015-10-25,23.616608
2015-10-26,23.533173
2015-10-27,23.533234
2015-10-28,23.486542
2015-10-29,23.519012
2015-10-30,23.710754
2015-10-31,23.69986
2015-11-01,23.824982
2015-11-02,23.932068
2015-11-03,23.78186
2015-11-04,23.739044
2015-11-05,23.522705
2015-11-06,23.41092
2015-11-07,23.397797
2015-11-08,23.605255
2015-11-09,23.808289
2015-11-10,23.695038
2015-11-11,23.743927
2015-11-12,23.779083
2015-11-13,23.965363
2015-11-14,24.02127
2015-11-15,23.842438
2015-11-16,23.715302
2015-11-17,23.968597
2015-11-18,24.205566
2015-11-19,24.12384
2015-11-20,24.077576
2015-11-21,24.055786
2015-11-22,24.067596
2015-11-23,24.197021
2015-11-24,24.491516
2015-11-25,24.703644
2015-11-26,24.713226
2015-11-27,24.927338
2015-11-28,25.123566
2015-11-29,25.03128
2015-11-30,24.80368
2015-12-01,24.578156
2015-12-02,24.620941
2015-12-03,24.81186
2015-12-04,24.877045
2015-12-05,25.11905
2015-12-06,25.208649
2015-12-07,25.440033
2015-12-08,25.424072
2015-12-09,25.436584
2015-12-10,25.28241
2015-12-11,25.360992
2015-12-12,25.35086
2015-12-13,25.355042
2015-12-14,25.265015
2015-12-15,25.148285
2015-12-16,25.123627
2015-12-17,25.247925
2015-12-18,25.213165
2015-12-19,25.180267
2015-12-20,25.178833
2015-12-21,25.444
2015-12-22,25.506805
2015-12-23,25.399872
2015-12-24,25.260406
2015-12-25,25.205902
2015-12-26,25.322815
2015-12-27,25.357117
2015-12-28,25.344849
2015-12-29,25.312408
2015-12-30,25.292084
2015-12-31,25.20758
2016-01-01,25.086792
2016-01-02,25.238556
2016-01-03,25.177307
2016-01-04,25.286957
2016-01-05,25.44815
2016-01-06,25.573517
2016-01-07,25.490967
2016-01-08,25.438751
2016-01-09,25.353241
2016-01-10,25.243256
2016-01-11,25.105896
2016-01-12,25.100922
2016-01-13,25.182007
2016-01-14,25.415314
2016-01-15,25.387085
2016-01-16,25.295258
2016-01-17,25.233551
2016-01-18,25.08255
2016-01-19,24.981873
2016-01-20,25.24408
2016-01-21,25.601532
2016-01-22,25.513763
2016-01-23,25.569733
2016-01-24,25.576447
2016-01-25,25.822632
2016-01-26,26.016205
2016-01-27,25.94168
2016-01-28,25.889282
2016-01-29,25.9346
2016-01-30,25.941986
2016-01-31,26.103546
2016-02-01,26.035736
2016-02-02,26.093964
2016-02-03,26.205261
2016-02-04,26.23993
2016-02-05,26.347687
2016-02-06,26.161743
2016-02-07,25.956879
2016-02-08,25.805664
2016-02-09,25.766998
2016-02-10,25.94867
2016-02-11,26.208069
2016-02-12,26.436737
2016-02-13,26.458984
2016-02-14,26.479095
2016-02-15,26.468842
2016-02-16,26.581696
2016-02-17,26.91803
2016-02-18,26.846802
2016-02-19,26.582214
2016-02-20,26.357391
2016-02-21,26.259918
2016-02-22,26.373077
2016-02-23,26.499786
2016-02-24,26.448883
2016-02-25,26.414734
2016-02-26,26.598297
2016-02-27,26.588135
2016-02-28,26.386505
2016-02-29,26.146881
2016-03-01,25.881378
2016-03-02,25.492126
2016-03-03,25.700012
2016-03-04,26.162506
2016-03-05,26.154755
2016-03-06,26.208954
2016-03-07,26.635895
2016-03-08,26.91867
2016-03-09,27.249054
2016-03-10,27.610687
2016-03-11,27.444672
2016-03-12,27.032043
2016-03-13,27.006317
2016-03-14,27.194305
2016-03-15,27.226532
2016-03-16,26.899567
2016-03-17,26.838287
2016-03-18,26.760284
2016-03-19,26.652283
2016-03-20,26.53128
2016-03-21,26.449219
2016-03-22,26.598755
2016-03-23,26.644989
2016-03-24,26.762054
2016-03-25,26.496063
2016-03-26,26.39856
2016-03-27,26.502106
2016-03-28,26.659637
2016-03-29,26.793488
2016-03-30,26.558105
2016-03-31,26.609802
2016-04-01,26.715363
2016-04-02,26.69571
2016-04-03,26.637848
2016-04-04,26.321655
2016-04-05,26.084625
2016-04-06,25.81311
2016-04-07,25.606445
2016-04-08,24.902557
2016-04-09,24.941559
2016-04-10,25.484161
2016-04-11,24.44693
2016-04-12,24.248505
2016-04-13,24.115845
2016-04-14,24.071808
2016-04-15,23.941864
2016-04-16,24.228851
2016-04-17,24.294983
2016-04-18,24.086304
2016-04-19,23.858795
2016-04-20,23.631714
2016-04-21,23.310364
2016-04-22,23.12622
2016-04-23,23.066559
2016-04-24,23.230743
2016-04-25,23.31546
2016-04-26,23.44638
2016-04-27,23.461151
2016-04-28,23.475006
2016-04-29,23.609802
2016-04-30,23.690796
2016-05-01,24.074768
2016-05-02,24.100372
2016-05-03,24.18338
2016-05-04,24.324127
2016-05-05,24.427917
2016-05-06,24.27304
2016-05-07,24.1044
2016-05-08,24.142487
2016-05-09,24.167969
2016-05-10,24.27298
2016-05-11,24.331085
2016-05-12,24.225525
2016-05-13,24.10492
2016-05-14,23.943573
2016-05-15,23.909454
2016-05-16,23.619202
2016-05-17,23.211212
2016-05-18,23.039642
2016-05-19,22.788818
2016-05-20,22.720276
2016-05-21,22.682861
2016-05-22,22.534088
2016-05-23,22.651459
2016-05-24,22.76593
2016-05-25,22.836517
2016-05-26,22.579407
2016-05-27,22.385956
2016-05-28,22.29129
2016-05-29,22.443512
2016-05-30,22.418549
2016-05-31,22.33554
2016-06-01,22.27069
2016-06-02,22.542084
2016-06-03,22.868256
2016-06-04,22.97342
2016-06-05,22.795563
2016-06-06,22.669159
2016-06-07,22.499512
2016-06-08,22.348053
2016-06-09,22.282715
2016-06-10,22.236298
2016-06-11,22.266602
2016-06-12,22.48462
2016-06-13,22.857788
2016-06-14,22.82428
2016-06-15,22.632477
2016-06-16,22.653503
2016-06-17,22.760223
2016-06-18,22.677246
2016-06-19,22.717163
2016-06-20,22.595612
2016-06-21,22.502625
2016-06-22,22.302063
2016-06-23,22.151093
2016-06-24,21.977692
2016-06-25,21.815735
2016-06-26,21.823639
2016-06-27,22.018524
2016-06-28,22.409576
2016-06-29,22.64267
2016-06-30,22.483887
2016-07-01,22.154022
2016-07-02,22.423157
2016-07-03,22.537048
2016-07-04,22.427246
2016-07-05,22.347809
2016-07-06,22.573883
2016-07-07,22.900879
2016-07-08,22.846588
2016-07-09,22.76587
2016-07-10,22.701263
2016-07-11,22.64679
2016-07-12,22.566528
2016-07-13,22.436676
2016-07-14,22.183502
2016-07-15,22.207458
2016-07-16,22.197662
2016-07-17,22.393707
2016-07-18,22.189026
2016-07-19,22.007477
2016-07-20,22.154083
2016-07-21,22.086151
2016-07-22,21.865295
2016-07-23,21.79242
2016-07-24,21.728546
2016-07-25,21.696167
2016-07-26,21.498901
2016-07-27,21.18457
2016-07-28,20.890411
2016-07-29,20.76358
2016-07-30,20.849243
2016-07-31,20.930328
2016-08-01,21.147858
2016-08-02,21.067139
2016-08-03,21.103668
2016-08-04,21.315704
2016-08-05,21.403778
2016-08-06,21.328033
2016-08-07,21.023224
2016-08-08,20.809448
2016-08-09,20.710876
2016-08-10,20.693024
2016-08-11,20.686707
2016-08-12,20.754059
2016-08-13,20.814972
2016-08-14,20.88681
2016-08-15,21.099976
2016-08-16,21.384583
2016-08-17,21.42749
2016-08-18,21.755829
2016-08-19,21.696228
2016-08-20,21.280212
2016-08-21,21.094543
2016-08-22,21.00705
2016-08-23,20.910065
2016-08-24,20.691284
2016-08-25,20.755188
2016-08-26,20.912994
2016-08-27,20.8013
2016-08-28,20.789825
2016-08-29,20.821991
2016-08-30,20.739258
2016-08-31,20.786102
2016-09-01,20.682648
2016-09-02,20.717163
2016-09-03,20.73706
2016-09-04,20.654968
2016-09-05,20.475586
2016-09-06,20.573517
2016-09-07,20.682648
2016-09-08,20.979706
2016-09-09,21.085052
2016-09-10,20.865326
2016-09-11,20.683899
2016-09-12,20.814148
2016-09-13,21.20401
2016-09-14,20.97757
2016-09-15,20.651794
2016-09-16,20.650604
2016-09-17,20.829895
2016-09-18,21.290527
2016-09-19,21.375305
2016-09-20,21.385925
2016-09-21,21.261139
2016-09-22,21.158844
2016-09-23,21.105011
2016-09-24,21.113647
2016-09-25,21.124908
2016-09-26,21.119781
2016-09-27,21.218842
2016-09-28,21.482574
2016-09-29,21.53421
2016-09-30,21.524536
2016-10-01,21.515533
2016-10-02,21.552094
2016-10-03,21.570618
2016-10-04,21.54129
2016-10-05,21.643555
2016-10-06,21.695557
2016-10-07,21.71988
2016-10-08,22.010223
2016-10-09,22.29599
2016-10-10,22.511719
2016-10-11,22.51709
2016-10-12,22.231415
2016-10-13,21.911682
2016-10-14,21.406525
2016-10-15,21.133545
2016-10-16,20.846497
2016-10-17,20.802765
2016-10-18,20.61377
2016-10-19,20.447449
2016-10-20,20.51358
2016-10-21,20.652893
2016-10-22,20.7583
2016-10-23,21.01181
2016-10-24,21.016144
2016-10-25,21.207184
2016-10-26,21.42926
2016-10-27,21.42096
2016-10-28,21.161957
2016-10-29,21.02005
2016-10-30,20.886993
2016-10-31,20.759216
2016-11-01,20.91977
2016-11-02,20.85849
2016-11-03,20.943726
2016-11-04,20.919586
2016-11-05,21.070251
2016-11-06,21.360199
2016-11-07,21.408112
2016-11-08,21.251526
2016-11-09,21.425568
2016-11-10,21.634857
2016-11-11,21.771576
2016-11-12,21.769989
2016-11-13,21.77298
2016-11-14,21.776947
2016-11-15,21.660126
2016-11-16,21.501373
2016-11-17,21.317078
2016-11-18,21.14798
2016-11-19,21.102264
2016-11-20,21.210785
2016-11-21,21.384125
2016-11-22,21.538818
2016-11-23,21.761078
2016-11-24,22.012299
2016-11-25,22.140717
2016-11-26,22.068817
2016-11-27,21.906342
2016-11-28,21.721832
2016-11-29,21.57074
2016-11-30,21.52008
2016-12-01,21.560638
2016-12-02,21.54242
2016-12-03,21.559021
2016-12-04,21.6734
2016-12-05,21.83957
2016-12-06,22.038391
2016-12-07,22.285553
2016-12-08,22.60794
2016-12-09,22.884827
2016-12-10,23.109436
2016-12-11,23.19931
2016-12-12,23.193085
2016-12-13,23.063904
2016-12-14,23.017517
2016-12-15,22.948364
2016-12-16,22.870575
2016-12-17,22.87027
2016-12-18,22.784302
2016-12-19,22.712067
2016-12-20,22.558655
2016-12-21,22.442871
2016-12-22,22.472198
2016-12-23,22.647644
2016-12-24,22.675598
2016-12-25,22.662415
2016-12-26,22.746582
2016-12-27,22.905304
2016-12-28,22.950256
2016-12-29,22.927368
2016-12-30,22.989532
2016-12-31,23.1745
2017-01-01,23.303864
2017-01-02,23.50119
2017-01-03,23.621124
2017-01-04,23.700562
